"method","coverage","length","KS_lo","KS_up","type","exprid"
"quantRF",0.3208,0.10028,0.1940625,0.224930555555556,"Exact",2
"quantRF",0.3294,0.11744,0.162639538222224,0.126198689572718,"Exact",2
"quantRF",0.3098,0.09792,0.112174480535093,0.0897953617657629,"Exact",2
"quantRF",0.3212,0.11508,0.0562539555747247,0.187543608897819,"Exact",2
"quantRF",0.327,0.10976,0.0965570466167991,0.098780641168044,"Exact",2
"quantRF",0.3156,0.09924,0.0869515337716572,0.115829635970954,"Exact",2
"quantRF",0.3104,0.09836,0.114931710232325,0.132953517702171,"Exact",2
"quantRF",0.319,0.10368,0.089534618760143,0.0688569990577979,"Exact",2
"quantRF",0.318,0.1128,0.177284955146051,0.0884263555614477,"Exact",2
"quantRF",0.3162,0.10012,0.0936264856345956,0.0620241191443631,"Exact",2
"quantRF",0.3164,0.10072,0.0955327169411173,0.251685046341911,"Exact",2
"quantRF",0.3168,0.10132,0.0420533828330026,0.0732628830253713,"Exact",2
"quantRF",0.3236,0.10052,0.0973656825465397,0.168899959959742,"Exact",2
"quantRF",0.3132,0.0996,0.159858768984719,0.316053571119009,"Exact",2
"quantRF",0.302,0.09608,0.206320409150598,0.0543126684636118,"Exact",2
"quantRF",0.3062,0.09708,0.231728123280132,0.197757292239956,"Exact",2
"quantRF",0.3182,0.0976,0.105661668184598,0.0823907196702457,"Exact",2
"quantRF",0.3252,0.10044,0.335309435212364,0.0462872887237877,"Exact",2
"quantRF",0.3282,0.1126,0.229886986946253,0.126223057905916,"Exact",2
