"method","coverage","length","KS_lo","KS_up","type","exprid"
"FairRF",0.9998,1.8467050076505,0.0178314917030335,0.0213333557452632,"Naive",3
"FairRF",1,1.98662105381678,0.0237277374853062,0.0226464945549715,"Naive",3
"FairRF",1,1.91030968689831,0.0183655059438159,0.0304717419697607,"Naive",3
"FairRF",1,2.03657788831744,0.0269523344266871,0.0303021843813246,"Naive",3
"FairRF",1,1.90488141485648,0.0207355013243685,0.017058496128044,"Naive",3
"FairRF",1,1.87738333792772,0.0288471392445734,0.0304771480247395,"Naive",3
"FairRF",1,1.89440301181426,0.0188923669236817,0.0187969456907979,"Naive",3
"FairRF",1,1.81595694137137,0.0341834613044571,0.0295004103784903,"Naive",3
"FairRF",1,2.03997669515748,0.027023771399695,0.0326405459573999,"Naive",3
"FairRF",1,1.95529401478147,0.0167011927230148,0.0154314135534998,"Naive",3
"FairRF",1,1.99550154062328,0.0160444708856994,0.0152939248462414,"Naive",3
"FairRF",1,1.91419867632823,0.0307006706288825,0.0273921770078768,"Naive",3
"FairRF",1,1.81995368888266,0.0130325313647656,0.0149013105221531,"Naive",3
"FairRF",1,1.86685333018042,0.0155778619973877,0.0166465106598655,"Naive",3
"FairRF",1,2.00520008766186,0.0118727734822708,0.018484452434025,"Naive",3
"FairRF",1,1.82494893215397,0.0251474877369747,0.013063988687083,"Naive",3
